the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .	pos
this charming but slight tale has warmth , wit and interesting characters compassionately portrayed .	pos
a movie i loved on first sight and , even more important , love in remembrance .	pos
pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance .	pos
grant carries the day with impeccable comic timing , raffish charm and piercing intellect .	pos
like old myths and wonder tales spun afresh .	pos
a film of epic scale with an intimate feeling , a saga of the ups and downs of friendships .	pos
this story still seems timely and important . and there 's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene 's story ends .	pos
victor rosa is leguizamo 's best movie work so far , a subtle and richly internalized performance .	pos
the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .	pos
it 's fun , splashy and entertainingly nasty .	pos
a decent-enough nail-biter that stands a good chance of being the big hit franklin needs to stay afloat in hollywood .	pos
enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .	pos
demonstrates the unusual power of thoughtful , subjective filmmaking .	pos
as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .	pos
what [ denis ] accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned .	pos
a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .	pos
it 's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers do n't make often enough .	pos
twist open the ouzo ! it 's time to let your hair down greek style . a vibrant whirlwind of love , family and all that goes with it , my big fat greek wedding is a non-stop funny feast of warmth , colour and cringe .	pos
a heartening tale of small victories and enduring hope .	pos
a gripping drama .	pos
even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm .	pos
henry bean 's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect	pos
an ambitious 'what if ? ' that works .	pos
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .	pos
it 's about individual moments of mood , and an aimlessness that 's actually sort of amazing .	pos
drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film allows us to chuckle through the angst .	pos
a sensitive and astute first feature by anne-sophie birot .	pos
'they ' begins and ends with scenes so terrifying i 'm still stunned . and i 've decided to leave a light on every night from now on .	pos
with `` ichi the killer `` , takashi miike , japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . .	pos
the best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .	pos
the paradiso 's rusted-out ruin and ultimate collapse during the film 's final ( restored ) thirdemotionally belittle a cinema classic . sometimes shorter is better .	pos
a brilliant gag at the expense of those who paid for it and those who pay to see it .	pos
tony gayton 's script does n't give us anything we have n't seen before , but director d . j . caruso 's grimy visual veneer and kilmer 's absorbing performance increase the gravitational pull considerably .	pos
working from a surprisingly sensitive script co-written by gianni romoli . . . ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .	pos
it 's always fascinating to watch marker the essayist at work .	pos
insomnia is involving . still , i thought it could have been more .	pos
director lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .	pos
a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters .	pos
with the same sort of good-natured fun found in films like tremors , eight legged freaks is prime escapist fare .	pos
never once predictable .	pos
. . . a true delight .	pos
ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .	pos
although estela bravo 's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it 's still a guilty pleasure to watch .	pos
a delightful stimulus for the optic nerves , so much that it 's forgivable that the plot feels like every other tale of a totalitarian tomorrow .	pos
the asylum material is gripping , as are the scenes of jia with his family .	pos
even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there 's something vital about the movie .	pos
the film is painfully authentic , and the performances of the young players are utterly convincing .	pos
shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes .	pos
one of the greatest films i 've ever seen .	pos
a minor film with major pleasures from portuguese master manoel de oliviera . . .	pos
like mike is n't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net .	pos
it 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .	pos
by not averting his eyes , solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .	pos
as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .	pos
yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it .	pos
the faithful will enjoy this sometimes wry adaptation of v . s . naipaul 's novel , but newcomers may find themselves stifling a yawn or two during the first hour .	pos
a terrific insider look at the star-making machinery of tinseltown .	pos
if you can swallow its absurdities and crudities lagaan really is enormously good fun .	pos
by the standards of knucklehead swill , the hot chick is pretty damned funny .	pos
elegant and eloquent [ meditation ] on death and that most elusive of passions , love .	pos
the film does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard .	pos
like all great films about a life you never knew existed , it offers much to absorb and even more to think about after the final frame .	pos
hip-hop has a history , and it 's a metaphor for this love story .	pos
broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject .	pos
it offers a glimpse of the solomonic decision facing jewish parents in those turbulent times : to save their children and yet to lose them .	pos
a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman 's similarly updated 1970 british production .	pos
nicole kidman makes it a party worth attending .	pos
passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending the narrative an unusually surreal tone .	pos
this is carion 's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach .	pos
[ anderson ] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .	pos
both flawed and delayed , martin scorcese 's gangs of new york still emerges as his most vital work since goodfellas .	pos
the mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey .	pos
while the glass slipper does n't quite fit , pumpkin is definitely a unique modern fairytale .	pos
though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .	pos
very well written and directed with brutal honesty and respect for its audience .	pos
is it a total success ? no . is it something any true film addict will want to check out ? you bet .	pos
fans of behan 's work and of irish movies in general will be rewarded by borstal boy .	pos
coy but exhilarating , with really solid performances by ving rhames and wesley snipes .	pos
campbell scott finds the ideal outlet for his flick-knife diction in the role of roger swanson .	pos
arteta directs one of the best ensemble casts of the year	pos
smith 's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .	pos
beautifully produced .	pos
a good piece of work more often than not .	pos
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .	pos
the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .	pos
the second coming of harry potter is a film far superior to its predecessor . a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda .	pos
workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .	pos
for a movie audience , the hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .	pos
puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .	pos
ong 's promising debut is a warm and well-told tale of one recent chinese immigrant 's experiences in new york city .	pos
more mature than fatal attraction , more complete than indecent proposal and more relevant than 9  weeks , unfaithful is at once intimate and universal cinema .	pos
gangster no . 1 is solid , satisfying fare for adults .	pos
lan yu seems altogether too slight to be called any kind of masterpiece . it is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it .	pos
open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny .	pos
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day .	pos
star/producer salma hayek and director julie taymor have infused frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .	pos
a no-holds-barred cinematic treat .	pos
somewhat blurred , but kinnear 's performance is razor sharp .	pos
a whole lot foul , freaky and funny .	pos
trades run-of-the-mill revulsion for extreme unease .	pos
it was filled with shootings , beatings , and more cussing than you could shake a stick at .	pos
the movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back .	pos
it 's funny , touching , dramatically forceful , and beautifully shot .	pos
it 's not a great monster movie . but if you 've paid a matinee price and bought a big tub of popcorn , there 's guilty fun to be had here . chomp chomp !	pos
a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .	pos
a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .	pos
while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .	pos
a marvel of production design .	pos
as a director , paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip .	pos
one of those exceedingly rare films in which the talk alone is enough to keep us involved .	pos
the best film of the year 2002 .	pos
as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .	pos
a fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the new age .	pos
its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .	pos
whenever you think you 've figured out late marriage , it throws you for a loop .	pos
smart and taut .	pos
. . . while each moment of this broken character study is rich in emotional texture , the journey does n't really go anywhere .	pos
that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .	pos
. . . works on some levels and is certainly worth seeing at least once .	pos
the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .	pos
peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery	pos
it 's a square , sentimental drama that satisfies , as comfort food often can .	pos
the solid filmmaking and convincing characters makes this a high water mark for this genre .	pos
`` simone `` is a fun and funky look into an artificial creation in a world that thrives on artificiality .	pos
an unbelievably fun film just a leading man away from perfection .	pos
lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	pos
a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s .	pos
fortunately , elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .	pos
whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama is n't much of a mystery , unfortunately .	pos
singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly captures the intended , er , spirit of the piece .	pos
a quirky comedy set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock .	pos
an enjoyable feel-good family comedy regardless of race .	pos
the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .	pos
the production has been made with an enormous amount of affection , so we believe these characters love each other .	pos
worth a salute just for trying to be more complex than your average film .	pos
it may seem long at 110 minutes if you 're not a fan , because it includes segments of 12 songs at a reunion concert .	pos
with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill .	pos
an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient	pos
i 'm going to give it a marginal thumbs up . i liked it just enough .	pos
. . . does such a fine job of engulfing you in its world and allying you with its characters ' choices , good and ill , that its shortcomings are remembered only as an afterthought .	pos
steven soderbergh does n't remake andrei tarkovsky 's solaris so much as distill it .	pos
this is one of mr . chabrol 's subtlest works , but also one of his most uncanny .	pos
a sexy , surprising romance . . . idemoto and kim make a gorgeous pair . . . their scenes brim with sexual possibility and emotional danger .	pos
the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next .	pos
you 're not merely watching history , you 're engulfed by it .	pos
an unflinching , complex portrait of a modern israel that is rarely seen on-screen .	pos
a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices .	pos
this is human comedy at its most amusing , interesting and confirming .	pos
playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant .	pos
surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .	pos
for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed .	pos
an ironic speculation on democracy in a culture unaccustomed to it .	pos
y tu mam tambin is hilariously , gloriously alive , and quite often hotter than georgia asphalt .	pos
i do n't think i 've been as entranced and appalled by an asian film since shinya tsukamoto 's iron man .	pos
the tone errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons .	pos
what 's most striking about this largely celebratory film . . . is the sense of isolation that permeates these bastions of individuality in an ikea world .	pos
the son of the bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues . this movie is to be cherished .	pos
ahhhh . . . revenge is sweet !	pos
a disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by philip glass .	pos
there 's a lot of tooth in roger dodger . but what 's nice is that there 's a casual intelligence that permeates the script .	pos
it 's virtually impossible to like any of these despicable characters .	pos
lathan and diggs carry the film with their charisma , and both exhibit sharp comic timing that makes the more hackneyed elements of the film easier to digest .	pos
one of [ herzog 's ] least inspired works .	pos
`` white oleander , `` the movie , is akin to a reader 's digest condensed version of the source material .	pos
as giddy and whimsical and relevant today as it was 270 years ago .	pos
it 's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- the believer is nothing less than a provocative piece of work .	pos
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .	pos
one of those unassuming films that sneaks up on you and stays with you long after you have left the theatre .	pos
[ grant ] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .	pos
reign of fire looks as if it was made without much thought -- and is best watched that way .	pos
creeps you out in high style , even if nakata did it better .	pos
half submarine flick , half ghost story , all in one criminally neglected film	pos
the messy emotions raging throughout this three-hour effort are instantly recognizable , allowing the film to paradoxically feel familiar and foreign at the same time .	pos
jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	pos
merely as a technical , logistical feat , russian ark marks a cinematic milestone .	pos
terrific performances , great to look at , and funny . a little uneven to be the cat 's meow , but it 's good enough to be the purr .	pos
legendary irish writer brendan behan 's memoir , borstal boy , has been given a loving screen transferral .	pos
the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of `` intacto 's `` dangerous and seductively stylish game .	pos
if cinema had been around to capture the chaos of france in the 1790 's , one imagines the result would look like something like this .	pos
those who would follow haneke on his creepy explorations . . . are rewarded by brutal , committed performances from huppert and magimel .	pos
gloriously goofy ( and gory ) midnight movie stuff .	pos
even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century .	pos
assured , glossy and shot through with brittle desperation .	pos
there 's a great deal of corny dialogue and preposterous moments . and yet , it still works .	pos
daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails .	pos
the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .	pos
a riveting story well told .	pos
all in all , a great party .	pos
passionate , irrational , long-suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .	pos
never [ sinks ] into exploitation .	pos
a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .	pos
the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us .	pos
jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism .	pos
becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters .	pos
it 's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .	pos
like the series , the movie is funny , smart , visually inventive , and most of all , alive .	pos
not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time .	pos
you wo n't believe much of it , but you will laugh at the audacity , at the who 's who casting and the sheer insanity of it all .	pos
but this is lohman 's film . her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks .	pos
as a vehicle to savour binoche 's skill , the film is well worthwhile .	pos
one ca n't deny its seriousness and quality .	pos
as a singular character study , it 's perfect . it 's also the year 's sweetest movie .	pos
well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .	pos
like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .	pos
the ring is worth a look , if you do n't demand much more than a few cheap thrills from your halloween entertainment .	pos
a summer entertainment adults can see without feeling embarrassed , but it could have been more .	pos
the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole ' was one of the films so declared this year , but it 's really more of the next pretty good thing .	pos
a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal .	pos
a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look ahead and resist living in a past forever lost .	pos
the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy .	pos
as chilling and fascinating as philippe mora 's modern hitler-study , snide and prejudice .	pos
it 's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .	pos
literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .	pos
it 's a remarkably solid and subtly satirical tour de force .	pos
this is a shrewd and effective film from a director who understands how to create and sustain a mood .	pos
what 's not to like about a movie with a 'children 's ' song that includes the line 'my stepdad 's not mean , he 's just adjusting ' ?	pos
manages to delight without much of a story .	pos
sometimes charming , sometimes infuriating , this argentinean 'dramedy ' succeeds mainly on the shoulders of its actors .	pos
visually , 'santa clause 2 ' is wondrously creative .	pos
skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor .	pos
although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .	pos
old-form moviemaking at its best .	pos
a sober and affecting chronicle of the leveling effect of loss .	pos
an elegant work , food of love is as consistently engaging as it is revealing .	pos
the smartest bonehead comedy of the summer .	pos
there 's an energy to y tu mam tambin . much of it comes from the brave , uninhibited performances by its lead actors .	pos
like these russo guys lookin ' for their mamet instead found their sturges .	pos
occasionally funny , always very colorful and enjoyably overblown in the traditional almodvar style .	pos
as lively an account as seinfeld is deadpan .	pos
jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .	pos
a lovely film for the holiday season .	pos
it excels because , unlike so many other hollywood movies of its ilk , it offers hope .	pos
the movie should be credited with remembering his victims .	pos
from both a great and a terrible story , mr . nelson has made a film that is an undeniably worthy and devastating experience .	pos
it works its magic with such exuberance and passion that the film 's length becomes a part of its fun .	pos
brown sugar signals director rick famuyiwa 's emergence as an articulate , grown-up voice in african-american cinema .	pos
although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing .	pos
engrossing and affecting , if ultimately not quite satisfying .	pos
these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .	pos
among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .	pos
eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer .	pos
all right , so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast .	pos
viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget .	pos
in his debut as a director , washington has a sure hand . his work with actors is particularly impressive .	pos
audacious-impossible yet compelling . . .	pos
a flick about our infantilized culture that is n't entirely infantile .	pos
this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are .	pos
the film 's only missteps come from the script 's insistence on providing deep emotional motivation for each and every one of abagnale 's antics .	pos
in a summer overrun with movies dominated by cgi aliens and super heroes , it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway .	pos
the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough .	pos
it 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but olympia , wash . , based filmmakers anne de marcken and marilyn freeman did just that and it 's what makes their project so interesting .	pos
once again , director jackson strikes a rewarding balance between emotion on the human scale and action/effects on the spectacular scale .	pos
a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion .	pos
a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at .	pos
an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone does have a center , though a morbid one .	pos
it may not be history but then again , what if it is ? but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while .	pos
to the degree that ivans xtc . works , it 's thanks to huston 's revelatory performance .	pos
although frailty fits into a classic genre , in its script and execution it is a remarkably original work .	pos
may take its sweet time to get wherever it 's going , but if you have the patience for it , you wo n't feel like it 's wasted yours .	pos
i have no way of knowing exactly how much is exaggeration , but i 've got a creepy feeling that the film is closer to the mark than i want to believe .	pos
a generation x artifact , capturing a brief era of insanity in the sports arena that surely can not last .	pos
just what makes us happy , anyway ?	pos
stevenson 's performance is at once clueless and fiercely committed , a volatile combination .	pos
less cinematically powerful than quietly and deeply moving , which is powerful in itself .	pos
starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it 's still worth a look .	pos
. . . a solid , unassuming drama .	pos
a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause .	pos
this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers . . .	pos
this is not a retread of `` dead poets ' society . ``	pos
michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here .	pos
where janice beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment .	pos
visits spy-movie territory like a novel you ca n't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .	pos
a hidden-agenda drama that shouts classic french nuance .	pos
high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .	pos
light , silly , photographed with colour and depth , and rather a good time .	pos
maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .	pos
. . . myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-tarantino pop-culture riffs . . .	pos
enormously likable , partly because it is aware of its own grasp of the absurd .	pos
kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie .	pos
nair does n't treat the issues lightly . she allows each character to confront their problems openly and honestly .	pos
tense , terrific , sweaty-palmed fun .	pos
only an epic documentary could get it all down , and spike lee 's jim brown : all american at long last gives its subject a movie worthy of his talents .	pos
compellingly watchable .	pos
'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '	pos
it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists .	pos
beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .	pos
it 's never dull and always looks good .	pos
a remarkably insightful look at the backstage angst of the stand-up comic .	pos
a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .	pos
bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .	pos
[ hawn 's character ] is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten .	pos
the cast comes through even when the movie does n't .	pos
seldom has a movie so closely matched the spirit of a man and his work .	pos
it 's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period .	pos
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .	pos
much of all about lily chou-chou is mesmerizing : some of its plaintiveness could make you weep .	pos
its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work .	pos
american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone .	pos
taken outside the context of the current political climate ( see : terrorists are more evil than ever ! ) , the sum of all fears is simply a well-made and satisfying thriller .	pos
it 's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form .	pos
the movie has an avalanche of eye-popping visual effects .	pos
subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .	pos
rare birds has more than enough charm to make it memorable .	pos
skip work to see it at the first opportunity .	pos
the date movie that franz kafka would have made .	pos
a raunchy and frequently hilarious follow-up to the gifted korean american stand-up 's i 'm the one that i want .	pos
colorful , energetic and sweetly whimsical . . . the rare sequel that 's better than its predecessor .	pos
if signs is a good film , and it is , the essence of a great one is in there somewhere .	pos
britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .	pos
director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini 's famous love-jealousy- murder-suicide fandango with great cinematic innovation .	pos
rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .	pos
there is no denying the power of polanski 's film . . .	pos
qutting may be a flawed film , but it is nothing if not sincere .	pos
this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .	pos
the film is one of the year 's best .	pos
a stylistic romp that 's always fun to watch .	pos
phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene 's prose , and it 's there on the screen in their version of the quiet american .	pos
[ chaiken 's ] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .	pos
. . . breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters .	pos
an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .	pos
the wanton slipperiness of * corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .	pos
an enjoyable comedy of lingual and cultural differences the chteau is a film -- full of life and small delights -- that has all the wiggling energy of young kitten .	pos
painful , horrifying and oppressively tragic , this film should not be missed .	pos
third time 's the charm . . . yeah , baby !	pos
. . . a series of tales told with the intricate preciseness of the best short story writing .	pos
delivers more than its fair share of saucy hilarity .	pos
. . . rogers 's mouth never stops shut about the war between the sexes and how to win the battle .	pos
so vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt .	pos
for all its problems . . . the lady and the duke surprisingly manages never to grow boring . . . which proves that rohmer still has a sense of his audience .	pos
psychologically savvy .	pos
for movie lovers as well as opera lovers , tosca is a real treat .	pos
if it 's unnerving suspense you 're after -- you 'll find it with ring , an indisputably spooky film ; with a screenplay to die for .	pos
lovely and amazing is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is . when all is said and done , she loves them to pieces -- and so , i trust , will you .	pos
what a great way to spend 4 units of your day .	pos
one of the best looking and stylish animated movies in quite a while . . .	pos
a worthy tribute to a great humanitarian and her vibrant 'co-stars . '	pos
by turns fanciful , grisly and engagingly quixotic .	pos
thought-provoking and stylish , if also somewhat hermetic .	pos
a beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world .	pos
jeong-hyang lee 's film is deceptively simple , deeply satisfying .	pos
if the material is slight and admittedly manipulative , jacquot preserves tosca 's intoxicating ardor through his use of the camera .	pos
it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo .	pos
mostly works because of the universal themes , earnest performances . . . and excellent use of music by india 's popular gulzar and jagjit singh .	pos
worth the effort to watch .	pos
